user_id,sign_up_date,country,age_group,gender,plan_type
15784,2026-04-17,Nigeria,18-24,Female,Monthly
15785,2026-04-22,Nigeria,35-44,Male,Annual
15786,2026-04-23,GBR,18 to 24,Male,Monthly
15787,2026-04-16,Nigeria,25-34,Male,Monthly
15788,2026-04-29,United Kingdom,25-34,Female,Monthly
15789,2026-04-13,Canada,25-34,Female,Annual
15790,2026-04-22,Nigeria,18-24,Female,Annual
15791,2026-04-11,Nigeria,25-34,Male,Monthly
15792,2026-04-11,Nigeria,35-44,Male,Monthly
15793,2026-04-11,United Kingdom,35-44,Male,Annual
15794,2026-04-06,Nigeria,45+,Female,Monthly
15795,2026-04-25,United Kingdom,45+,Male,Monthly
15796,2026-04-13,Nigeria,25-34,Female,Annual
15797,2026-04-21,Nigeria,25-34,Male,Annual
15798,2026-04-06,Nigeria,18-24,Male,Monthly
15799,2026-04-21,Nigeria,45+,Female,Monthly
15800,2026-04-01,Canada,25-34,Female,Monthly
15801,2026-04-20,NG,18-24,Male,Monthly
15802,2026-04-14,Canada,25-34,Female,Monthly
15803,2026-04-04,Nigeria,25-34,Male,Annual
15804,2026-04-10,Nigeria,25-34,Male,Monthly
15805,2026-04-02,United Kingdom,45+,Female,Monthly
15806,2026-04-03,Nigeria,18-24,Male,Annual
15807,2026-04-25,Canada,35-44,Female,Annual
15808,2026-04-27,United Kingdom,18-24,Male,Monthly
15809,2026-04-25,Nigeria,35-44,Female,Monthly
15810,2026-04-04,United Kingdom,25-34,Male,Annual
15811,2026-04-18,Nigeria,45+,female,Annual
15812,2026-04-19,United Kingdom,25-34,Female,Monthly
15813,2026-04-11,Nigeria,45+,Male,Annual
15814,2026-04-18,Canada,18-24,Male,Annual
15815,2026-04-09,UK,18-24,male,Monthly
15816,2026-04-30,Nigeria,35-44,Male,Monthly
15817,2026-04-08,United Kingdom,45+,Male,Annual
15818,2026-04-08,Nigeria,25-34,FEMALE,Monthly
15819,2026-04-24,Canada,35-44,Male,Annual
15820,2026-04-08,United Kingdom,25-34,Male,Annual
15821,2026-04-28,UK,18-24,Female,Monthly
15822,2026-04-19,Canada,18-24,Female,Monthly
15823,2026-04-28,Nigeria,25-34,Male,Monthly
15824,2026-04-17,Nigeria,25-34,Female,Annual
15825,2026-04-29,United Kingdom,35-44,Female,Monthly
15826,2026-04-25,Nigeria,25 to 34,Male,Annual
15827,2026-04-25,Nigeria,18-24,Male,Annual
15828,2026-04-06,United Kingdom,35-44,FEMALE,Monthly
15829,2026-04-25,United Kingdom,25 to 34,Female,Monthly
15830,2026-04-10,United Kingdom,45+,Female,Monthly
15831,2026-04-25,Nigeria,18-24,Female,Annual
15832,2026-04-01,Nigeria,35-44,male,Monthly
15833,2026-04-02,Nigeria,35-44,Female,Annual
15834,2026-04-22,United Kingdom,25-34,Male,Monthly
15835,2026-04-02,Nigeria,45+,Female,Monthly
15836,2026-04-10,Nigeria,25-34,Female,Monthly
15837,2026-04-14,GBR,18-24,Male,Annual
15838,2026-04-08,Canada,45+,Male,Monthly
15839,2026-04-23,Nigeria,35-44,Male,Annual
15840,2026-04-19,Canada,25-34,Female,Annual
15841,2026-04-20,Nigeria,25-34,Female,Annual
15842,2026-04-08,United Kingdom,18-24,Male,Annual
15843,2026-04-01,Nigeria,25-34,Female,Monthly
15844,2026-04-02,Nigeria,25-34,Female,Annual
15845,2026-04-08,Canada,25-34,Female,Monthly
15846,2026-04-08,United Kingdom,35-44,Male,Annual
15847,2026-04-19,Nigeria,35-44,Male,Monthly
15848,2026-04-26,Canada,25-34,Male,Annual
15849,2026-04-09,Nigeria,35-44,female,Annual
15850,2026-04-18,Nigeria,35-44,Male,Monthly
15851,2026-04-28,Nigeria,35-44,Male,Annual
15852,2026-04-15,United Kingdom,45+,Male,Annual
15853,2026-04-07,United Kingdom,25-34,Male,Monthly
15854,2026-04-15,Nigeria,35-44,Female,Annual
15855,2026-04-02,United Kingdom,25-34,Female,Monthly
15856,2026-04-30,United Kingdom,25-34,Female,Annual
15857,2026-04-28,Nigeria,18-24,FEMALE,Monthly
15858,2026-04-01,Nigeria,18-24,Female,Annual
15859,2026-04-08,Nigeria,35-44,Female,Monthly
15860,2026-04-05,United Kingdom,45+,Male,Annual
15861,2026-04-27,Canada,45+,Male,Monthly
15862,2026-04-26,Nigeria,25-34,Female,Annual
15863,2026-04-11,Nigeria,18-24,Male,Monthly
15864,2026-04-17,United Kingdom,18-24,Male,Annual
15865,2026-04-20,Nigeria,18-24,Female,Annual
15866,2026-04-30,United Kingdom,35-44,Female,Annual
15867,2026-04-25,Nigeria,25 to 34,Female,Annual
15868,2026-04-21,Nigeria,35-44,Male,Annual
15869,2026-04-14,Nigeria,18-24,Female,Monthly
15870,2026-04-22,Canada,35-44,Male,Monthly
15871,2026-04-20,Nigeria,18-24,Female,Monthly
15872,2026-04-18,Nigeria,35-44,Female,Annual
15873,2026-04-07,Nigeria,25-34,Male,Monthly
15874,2026-04-01,Canada,35-44,Female,Monthly
15875,2026-04-16,Canada,35-44,Female,Annual
15876,2026-04-28,United Kingdom,25-34,Male,Monthly
15877,2026-04-30,United Kingdom,18-24,Male,Annual
15878,2026-04-16,Nigeria,45+,Male,Annual
15879,2026-04-30,Nigeria,45+,Male,Monthly
15880,2026-04-01,Nigeria,25-34,Male,Monthly
15881,2026-04-25,Nigeria,35-44,Female,Monthly
15882,2026-04-07,United Kingdom,45+,Female,Annual
15883,2026-04-11,United Kingdom,18/24,Male,Monthly
15884,2026-04-11,UK,25-34,Male,Monthly
15885,2026-04-07,United Kingdom,25-34,Male,Monthly
15886,2026-04-09,United Kingdom,25-34,Male,Monthly
15887,2026-04-17,NG,35-44,Female,Annual
15888,2026-04-01,Nigeria,18-24,Female,Annual
15889,2026-04-07,Nigeria,25-34,Female,Monthly
15890,2026-04-09,United Kingdom,18-24,Male,Monthly
15891,2026-04-03,United Kingdom,25-34,Female,Annual
15892,2026-04-27,Canada,25-34,Female,Monthly
15893,2026-04-14,United Kingdom,35-44,Male,Monthly
15894,2026-04-18,Canada,35-44,Male,Annual
15895,2026-04-18,Nigeria,25-34,Female,Annual
15896,2026-04-10,Canada,25-34,Male,Monthly
15897,2026-04-09,Nigeria,25-34,Male,Monthly
15898,2026-04-03,Nigeria,45+,Male,Annual
15899,2026-04-25,Nigeria,45+,Male,Annual
15900,2026-04-23,United Kingdom,35-44,Female,Annual
15901,2026-04-20,Nigeria,35 to 44,Female,Annual
15902,2026-04-22,Nigeria,35-44,Female,Monthly
15903,2026-04-25,United Kingdom,25-34,female,Annual
15904,2026-04-01,United Kingdom,35-44,Female,Monthly
15905,2026-04-21,Nigeria,45+,FEMALE,Annual
15906,2026-04-30,United Kingdom,18-24,Female,Monthly
15907,2026-04-25,Canada,25/34,Male,Monthly
15908,2026-04-08,United Kingdom,35-44,Male,Annual
15909,2026-04-18,United Kingdom,45+,Female,Monthly
15910,2026-04-08,Canada,18-24,Female,Monthly
15911,2026-04-04,Canada,45+,Female,Monthly
15912,2026-04-10,Nigeria,18 to 24,Male,Annual
15913,2026-04-11,Nigeria,25-34,Male,Monthly
15914,2026-04-29,Nigeria,18-24,female,Monthly
15915,2026-04-15,United Kingdom,25-34,Female,Annual
15916,2026-04-26,Canada,45+,Male,Monthly
15917,2026-04-29,Nigeria,35-44,Female,Monthly
15918,2026-04-20,United Kingdom,25-34,Male,Annual
15919,2026-04-15,Nigeria,35-44,Female,Monthly
15920,2026-04-15,United Kingdom,25-34,Male,Monthly
15921,2026-04-24,Canada,35-44,Male,Monthly
15922,2026-04-10,Canada,25-34,Female,Monthly
15923,2026-04-14,NGR,35 to 44,Female,Annual
15924,2026-04-11,United Kingdom,35-44,Female,Annual
15925,2026-04-08,United Kingdom,18 to 24,Female,Monthly
15926,2026-04-10,Canada,25-34,Male,Monthly
15927,2026-04-03,United Kingdom,35-44,Male,Monthly
15928,2026-04-26,NGR,45+,Female,Monthly
15929,2026-04-27,Nigeria,18-24,Female,Annual
15930,2026-04-21,Nigeria,25-34,Female,Monthly
15931,2026-04-23,Nigeria,45+,Female,Annual
15932,2026-04-13,Canada,25-34,Female,Monthly
15933,2026-04-16,Nigeria,25-34,Female,Monthly
15934,2026-04-30,Canada,18-24,Female,Monthly
15935,2026-04-02,Nigeria,18-24,Female,Annual
15936,2026-04-06,United Kingdom,18-24,Male,Monthly
15937,2026-04-25,United Kingdom,25-34,Male,Annual
15938,2026-04-03,Nigeria,25-34,Female,Annual
15939,2026-04-24,Nigeria,25-34,Female,Monthly
15940,2026-04-12,United Kingdom,35-44,Male,Annual
15941,2026-04-22,NG,25-34,Female,Annual
15942,2026-04-30,Nigeria,18-24,MALE,Monthly
15943,2026-04-18,Nigeria,45+,Male,Annual
15944,2026-04-01,Canada,18 to 24,Male,Monthly
15945,2026-04-16,Nigeria,45+,Male,Monthly
15946,2026-04-03,Nigeria,25-34,Male,Annual
15947,2026-04-29,Canada,35-44,Female,Monthly
15948,2026-04-11,Canada,45+,Female,Annual
15949,2026-04-29,Nigeria,25-34,Male,Monthly
15950,2026-04-30,NGR,25-34,Male,Monthly
15951,2026-04-10,United Kingdom,25-34,male,Annual
15952,2026-04-11,Nigeria,18-24,Female,Monthly
15953,2026-04-27,Nigeria,25/34,FEMALE,Monthly
15954,2026-04-21,Canada,35-44,Male,Monthly
15955,2026-04-16,United Kingdom,35-44,Female,Annual
15956,2026-04-26,United Kingdom,18-24,Male,Annual
15957,2026-04-08,Nigeria,45+,male,Annual
15958,2026-04-21,Nigeria,25-34,Male,Monthly
15959,2026-04-11,United Kingdom,18-24,Male,Annual
15960,2026-04-03,Nigeria,45+,Male,Monthly
15961,2026-04-11,Canada,25 to 34,Male,Monthly
15962,2026-04-05,Nigeria,35-44,Female,Annual
15963,2026-04-30,Nigeria,25-34,Female,Monthly
15964,2026-04-08,Nigeria,45+,female,Annual
15965,2026-04-28,Canada,45+,Female,Monthly
15966,2026-04-24,Nigeria,25-34,Female,Annual
15967,2026-04-12,Nigeria,25-34,Female,Monthly
15968,2026-04-25,United Kingdom,25-34,Female,Annual
15969,2026-04-02,United Kingdom,18-24,Female,Monthly
15970,2026-04-06,Canada,25-34,Female,Annual
15971,2026-04-25,Nigeria,25-34,Male,Monthly
15972,2026-04-12,Nigeria,45+,Male,Annual
15973,2026-04-05,Canada,25-34,male,Annual
15974,2026-04-05,United Kingdom,25/34,Male,Monthly
15975,2026-04-25,United Kingdom,35-44,Male,Annual
15976,2026-04-15,Nigeria,35-44,Female,Monthly
15977,2026-04-14,Canada,25 to 34,Female,Monthly
15978,2026-04-11,Canada,25-34,female,Annual
15979,2026-04-03,Nigeria,25-34,Male,Annual
15980,2026-04-30,Nigeria,35-44,Male,Monthly
15981,2026-04-07,Nigeria,35-44,MALE,Monthly
15982,2026-04-12,Nigeria,35-44,Female,Monthly
15983,2026-04-25,United Kingdom,25/34,Male,Monthly
15984,2026-04-02,Nigeria,18 to 24,Male,Monthly
15985,2026-04-18,United Kingdom,25-34,Female,Monthly
15986,2026-04-16,Nigeria,25-34,FEMALE,Annual
15987,2026-04-22,Nigeria,35-44,Male,Monthly
15988,2026-04-28,NGR,25/34,Female,Monthly
15989,2026-04-03,Nigeria,25-34,Female,Monthly
15990,2026-04-12,Canada,25-34,Male,Monthly
15991,2026-04-11,United Kingdom,25-34,Male,Annual
15992,2026-04-25,Nigeria,35 to 44,Female,Annual
15993,2026-04-14,United Kingdom,25-34,Female,Annual
15994,2026-04-13,UK,35-44,Female,Monthly
15995,2026-04-09,Canada,25-34,Male,Annual
15996,2026-04-18,Nigeria,35-44,Male,Annual
15997,2026-04-19,Nigeria,35-44,Male,Monthly
15998,2026-04-16,Nigeria,35-44,Female,Annual
15999,2026-04-19,Nigeria,25-34,Female,Monthly
16000,2026-04-27,Nigeria,25-34,Female,Annual
16001,2026-04-26,Canada,25-34,FEMALE,Annual
16002,2026-04-18,United Kingdom,45+,Male,Monthly
16003,2026-04-29,Canada,18-24,Female,Annual
16004,2026-04-12,United Kingdom,25-34,Female,Annual
16005,2026-04-01,Nigeria,25-34,Female,Annual
16006,2026-04-24,Nigeria,35-44,Male,Monthly
16007,2026-04-24,Canada,25-34,Male,Annual
16008,2026-04-02,Nigeria,45+,Male,Annual
16009,2026-04-10,United Kingdom,25-34,Female,Monthly
16010,2026-04-09,Nigeria,18-24,Female,Annual
16011,2026-04-16,Nigeria,18-24,Male,Monthly
16012,2026-04-09,Nigeria,45+,Female,Monthly
16013,2026-04-23,Nigeria,18-24,Female,Annual
16014,2026-04-18,Canada,25-34,Female,Monthly
16015,2026-04-27,United Kingdom,25-34,Male,Monthly
16016,2026-04-26,Canada,35-44,Male,Monthly
16017,2026-04-09,Canada,25-34,Female,Monthly
16018,2026-04-17,United Kingdom,35-44,Male,Monthly
16019,2026-04-19,Nigeria,35/44,Female,Annual
16020,2026-04-14,United Kingdom,25-34,Male,Monthly
16021,2026-04-29,Nigeria,18-24,Male,Annual
16022,2026-04-02,Canada,25-34,Female,Monthly
16023,2026-04-28,Canada,25-34,Male,Monthly
16024,2026-04-30,United Kingdom,25-34,Female,Annual
16025,2026-04-11,Nigeria,25-34,Female,Monthly
16026,2026-04-09,Nigeria,25-34,Male,Monthly
16027,2026-04-02,Nigeria,25/34,Male,Annual
16028,2026-04-04,Nigeria,18-24,Female,Monthly
16029,2026-04-08,Canada,25-34,Female,Annual
16030,2026-04-25,Nigeria,25-34,Male,Monthly
16031,2026-05-07,Nigeria,35-44,Male,Monthly
16032,2026-05-05,Canada,25-34,Female,Monthly
16033,2026-05-05,United Kingdom,25-34,Female,Annual
16034,2026-05-25,Nigeria,18-24,Female,Monthly
16035,2026-05-08,Nigeria,18-24,Female,Monthly
16036,2026-05-07,United Kingdom,25-34,Male,Monthly
16037,2026-05-13,Nigeria,25-34,Male,Monthly
16038,2026-05-21,Nigeria,25-34,Male,Monthly
16039,2026-05-14,Nigeria,35-44,Male,Monthly
16040,2026-05-19,Canada,35-44,Female,Monthly
16041,2026-05-12,United Kingdom,45+,Female,Monthly
16042,2026-05-14,Canada,25-34,Male,Annual
16043,2026-05-19,Nigeria,45+,Male,Monthly
16044,2026-05-21,Canada,25-34,Male,Monthly
16045,2026-05-23,Nigeria,25-34,Male,Annual
16046,2026-05-27,GBR,45+,Male,Monthly
16047,2026-05-11,United Kingdom,45+,Male,Annual
16048,2026-05-04,United Kingdom,35-44,Male,Annual
16049,2026-05-03,Canada,25-34,FEMALE,Monthly
16050,2026-05-21,Canada,35-44,Female,Monthly
16051,2026-05-14,Nigeria,18-24,Female,Annual
16052,2026-05-13,Nigeria,25-34,Male,Monthly
16053,2026-05-23,United Kingdom,25-34,Female,Annual
16054,2026-05-21,Nigeria,35-44,Female,Monthly
16055,2026-05-29,Nigeria,18-24,Male,Monthly
16056,2026-05-28,Nigeria,35-44,Male,Monthly
16057,2026-05-24,United Kingdom,25-34,Male,Annual
16058,2026-05-21,United Kingdom,45+,Female,Monthly
16059,2026-05-28,Nigeria,45+,Female,Monthly
16060,2026-05-05,United Kingdom,18-24,Male,Annual
16061,2026-05-30,Nigeria,25-34,Female,Annual
16062,2026-05-13,CA,25-34,Female,Monthly
16063,2026-05-08,Nigeria,18-24,Male,Annual
16064,2026-05-18,Canada,18-24,Male,Monthly
16065,2026-05-28,CAN,35-44,Female,Annual
16066,2026-05-04,United Kingdom,25-34,Female,Monthly
16067,2026-05-06,United Kingdom,45+,Female,Annual
16068,2026-05-20,Nigeria,35-44,Female,Annual
16069,2026-05-21,Nigeria,45+,Male,Annual
16070,2026-05-23,Nigeria,35-44,Female,Monthly
16071,2026-05-28,United Kingdom,18-24,Female,Monthly
16072,2026-05-24,Canada,25-34,Male,Monthly
16073,2026-05-26,Nigeria,25-34,Female,Monthly
16074,2026-05-04,United Kingdom,35/44,Male,Annual
16075,2026-05-12,United Kingdom,18-24,Male,Annual
16076,2026-05-22,Nigeria,35-44,Male,Monthly
16077,2026-05-26,United Kingdom,35-44,Female,Annual
16078,2026-05-12,Nigeria,25-34,Female,Annual
16079,2026-05-19,United Kingdom,18-24,Male,Monthly
16080,2026-05-07,Nigeria,25-34,Male,Monthly
16081,2026-05-27,United Kingdom,35-44,Female,Annual
16082,2026-05-17,United Kingdom,35-44,Male,Annual
16083,2026-05-03,Nigeria,35-44,Female,Monthly
16084,2026-05-18,United Kingdom,35-44,Female,Monthly
16085,2026-05-09,Nigeria,25/34,Male,Annual
16086,2026-05-15,United Kingdom,45+,Female,Monthly
16087,2026-05-11,United Kingdom,25/34,Female,Monthly
16088,2026-05-27,Nigeria,35-44,Male,Annual
16089,2026-05-27,Canada,25-34,Male,Annual
16090,2026-05-05,Nigeria,35/44,Male,Monthly
16091,2026-05-11,Nigeria,25-34,Male,Annual
16092,2026-05-13,Nigeria,45+,Male,Annual
16093,2026-05-27,United Kingdom,25-34,Male,Monthly
16094,2026-05-09,Canada,45+,male,Monthly
16095,2026-05-22,United Kingdom,18-24,Male,Monthly
16096,2026-05-02,Nigeria,18-24,Male,Monthly
16097,2026-05-30,United Kingdom,18-24,Male,Monthly
16098,2026-05-11,Nigeria,25-34,Female,Monthly
16099,2026-05-09,United Kingdom,25-34,Male,Monthly
16100,2026-05-23,UK,25-34,Male,Monthly
16101,2026-05-19,United Kingdom,35/44,MALE,Monthly
16102,2026-05-17,Nigeria,35-44,Female,Monthly
16103,2026-05-29,Nigeria,25-34,Male,Monthly
16104,2026-05-13,Nigeria,25-34,Male,Monthly
16105,2026-05-17,United Kingdom,45+,Male,Annual
16106,2026-05-15,Canada,45+,Female,Annual
16107,2026-05-06,United Kingdom,45+,Female,Monthly
16108,2026-05-10,UK,25-34,Female,Annual
16109,2026-05-19,Nigeria,18-24,Female,Annual
16110,2026-05-04,Nigeria,35-44,Female,Annual
16111,2026-05-23,United Kingdom,18-24,Male,Annual
16112,2026-05-19,Nigeria,45+,Female,Monthly
16113,2026-05-21,Nigeria,25-34,Female,Monthly
16114,2026-05-26,Nigeria,35-44,Male,Monthly
16115,2026-05-15,United Kingdom,25-34,Female,Monthly
16116,2026-05-25,Nigeria,35-44,Male,Annual
16117,2026-05-24,CA,25-34,Female,Monthly
16118,2026-05-08,Canada,25-34,Male,Monthly
16119,2026-05-09,United Kingdom,25-34,Female,Monthly
16120,2026-05-14,Nigeria,25-34,female,Monthly
16121,2026-05-03,Nigeria,35-44,Male,Annual
16122,2026-05-18,United Kingdom,35-44,male,Monthly
16123,2026-05-29,Nigeria,45+,Female,Monthly
16124,2026-05-25,Nigeria,35-44,Male,Annual
16125,2026-05-23,Nigeria,18-24,Female,Annual
16126,2026-05-07,United Kingdom,35 to 44,Female,Monthly
16127,2026-05-25,United Kingdom,35-44,Female,Annual
16128,2026-05-05,United Kingdom,18-24,Male,Monthly
16129,2026-05-13,United Kingdom,35 to 44,Male,Monthly
16130,2026-05-29,Nigeria,18-24,Male,Annual
16131,2026-05-24,Nigeria,25-34,Female,Monthly
16132,2026-05-05,Nigeria,25-34,Female,Monthly
16133,2026-05-17,United Kingdom,25-34,Male,Monthly
16134,2026-05-31,Nigeria,18-24,Female,Monthly
16135,2026-05-14,Canada,18-24,Female,Annual
16136,2026-05-19,Nigeria,25-34,male,Monthly
16137,2026-05-12,Nigeria,35-44,Female,Annual
16138,2026-05-16,United Kingdom,35-44,Male,Annual
16139,2026-05-17,Nigeria,18-24,Female,Annual
16140,2026-05-06,Nigeria,25-34,Male,Monthly
16141,2026-05-30,Nigeria,25-34,Male,Monthly
16142,2026-05-27,Nigeria,35-44,Male,Annual
16143,2026-05-04,Nigeria,25-34,Male,Monthly
16144,2026-05-06,Nigeria,18-24,Female,Monthly
16145,2026-05-20,Nigeria,35-44,Female,Monthly
16146,2026-05-13,Canada,35-44,Female,Annual
16147,2026-05-22,Canada,45+,Male,Annual
16148,2026-05-02,Nigeria,25-34,Female,Annual
16149,2026-05-24,NGR,25-34,Male,Monthly
16150,2026-05-01,Nigeria,45+,Female,Annual
16151,2026-05-07,Canada,18-24,Male,Annual
16152,2026-05-23,GBR,25-34,Female,Annual
16153,2026-05-11,United Kingdom,18-24,Male,Annual
16154,2026-05-07,Nigeria,35-44,male,Annual
16155,2026-05-28,Canada,18-24,Female,Monthly
16156,2026-05-19,Nigeria,18-24,Male,Annual
16157,2026-05-09,Nigeria,25-34,Male,Annual
16158,2026-05-23,Canada,18-24,Female,Annual
16159,2026-05-05,Nigeria,25-34,Male,Monthly
16160,2026-05-16,United Kingdom,35-44,Female,Monthly
16161,2026-05-06,United Kingdom,25-34,Male,Monthly
16162,2026-05-21,Canada,25 to 34,Male,Annual
16163,2026-05-09,United Kingdom,35-44,Male,Monthly
16164,2026-05-08,Canada,45+,Male,Monthly
16165,2026-05-08,Nigeria,25-34,Male,Annual
16166,2026-05-26,United Kingdom,25-34,Male,Monthly
16167,2026-05-27,United Kingdom,18-24,Female,Monthly
16168,2026-05-07,Nigeria,25-34,Male,Monthly
16169,2026-05-05,Nigeria,18/24,Male,Annual
16170,2026-05-19,Nigeria,18-24,Male,Annual
16171,2026-05-20,Nigeria,45+,Female,Monthly
16172,2026-05-26,United Kingdom,25-34,Female,Annual
16173,2026-05-26,Nigeria,35-44,Female,Annual
16174,2026-05-25,United Kingdom,25-34,Male,Monthly
16175,2026-05-02,Canada,35 to 44,Female,Annual
16176,2026-05-02,United Kingdom,25-34,Female,Annual
16177,2026-05-06,Canada,18-24,Male,Annual
16178,2026-05-12,United Kingdom,18-24,Male,Annual
16179,2026-05-23,Canada,45+,Male,Annual
16180,2026-05-27,Canada,35/44,Male,Monthly
16181,2026-05-23,Nigeria,45+,Female,Monthly
16182,2026-05-27,United Kingdom,25-34,Male,Annual
16183,2026-05-12,United Kingdom,45+,Female,Monthly
16184,2026-05-20,United Kingdom,35-44,Male,Annual
16185,2026-05-05,Nigeria,18-24,Male,Annual
16186,2026-05-04,United Kingdom,25-34,Female,Monthly
16187,2026-05-26,Canada,45+,Male,Monthly
16188,2026-05-13,GBR,35-44,Female,Annual
16189,2026-05-23,Nigeria,45+,Female,Monthly
16190,2026-05-30,United Kingdom,35-44,Male,Annual
16191,2026-05-18,Nigeria,18-24,Female,Monthly
16192,2026-05-04,United Kingdom,25-34,Female,Monthly
16193,2026-05-21,Nigeria,25-34,Male,Monthly
16194,2026-05-25,NG,25/34,Female,Monthly
16195,2026-05-09,United Kingdom,18-24,Male,Monthly
16196,2026-05-13,Nigeria,25-34,Female,Monthly
16197,2026-05-20,Nigeria,35-44,female,Annual
16198,2026-05-24,United Kingdom,18-24,Female,Monthly
16199,2026-05-06,United Kingdom,35-44,Female,Monthly
16200,2026-05-02,United Kingdom,35-44,Male,Monthly
16201,2026-05-20,United Kingdom,45+,Female,Monthly
16202,2026-05-01,United Kingdom,25-34,Female,Monthly
16203,2026-05-15,Nigeria,18-24,Female,Monthly
16204,2026-05-10,Nigeria,35-44,Female,Annual
16205,2026-05-14,Nigeria,18-24,Male,Annual
16206,2026-05-27,Nigeria,25-34,Male,Annual
16207,2026-05-30,Canada,25-34,Female,Annual
16208,2026-05-22,Nigeria,35 to 44,Male,Annual
16209,2026-05-12,United Kingdom,45+,Male,Monthly
16210,2026-05-19,Nigeria,45+,Female,Annual
16211,2026-05-05,Nigeria,18-24,Female,Annual
16212,2026-05-31,Nigeria,25-34,FEMALE,Annual
16213,2026-05-28,Nigeria,18-24,Female,Annual
16214,2026-05-11,Nigeria,35-44,Female,Monthly
16215,2026-05-01,Canada,25-34,Female,Annual
16216,2026-05-27,Nigeria,25-34,Male,Monthly
16217,2026-05-01,Nigeria,25-34,Male,Monthly
16218,2026-05-04,CA,25-34,Female,Monthly
16219,2026-05-01,Nigeria,25-34,Female,Annual
16220,2026-05-06,United Kingdom,18-24,Female,Monthly
16221,2026-05-29,United Kingdom,45+,Male,Monthly
16222,2026-05-15,Nigeria,35-44,Female,Monthly
16223,2026-05-06,Nigeria,25-34,Female,Monthly
16224,2026-05-30,Canada,25-34,Female,Monthly
16225,2026-05-13,Nigeria,18-24,Female,Monthly
16226,2026-05-22,Nigeria,25-34,male,Monthly
16227,2026-05-17,Nigeria,18-24,Male,Monthly
16228,2026-05-04,Nigeria,25-34,Female,Annual
16229,2026-05-23,Canada,18-24,Male,Monthly
16230,2026-05-30,Canada,18-24,FEMALE,Monthly
16231,2026-05-31,Canada,25-34,Female,Monthly
16232,2026-05-24,Nigeria,45+,Female,Monthly
16233,2026-05-21,GBR,35-44,male,Annual
16234,2026-05-23,United Kingdom,25-34,Female,Monthly
16235,2026-05-31,United Kingdom,35-44,Female,Monthly
16236,2026-05-18,United Kingdom,35-44,Female,Monthly
16237,2026-05-29,United Kingdom,45+,Male,Annual
16238,2026-05-13,Nigeria,25-34,Female,Annual
16239,2026-05-10,United Kingdom,45+,Female,Annual
16240,2026-05-04,United Kingdom,18-24,Male,Annual
16241,2026-05-15,Nigeria,18-24,Male,Annual
16242,2026-05-20,Nigeria,25-34,Female,Monthly
16243,2026-05-13,Nigeria,25-34,Female,Annual
16244,2026-05-04,United Kingdom,45+,Male,Monthly
16245,2026-05-14,United Kingdom,35-44,Female,Annual
16246,2026-05-19,United Kingdom,35 to 44,Male,Annual
16247,2026-05-04,United Kingdom,35-44,Female,Annual
16248,2026-05-17,Nigeria,35-44,Male,Annual
16249,2026-05-12,United Kingdom,18/24,Female,Monthly
16250,2026-05-19,Nigeria,18-24,Female,Monthly
16251,2026-05-01,Canada,25-34,Female,Monthly
16252,2026-05-26,Nigeria,45+,Female,Monthly
16253,2026-05-13,Canada,25-34,Male,Monthly
16254,2026-05-13,Nigeria,35-44,Male,Monthly
16255,2026-05-04,United Kingdom,25-34,Male,Monthly
16256,2026-05-14,Nigeria,18/24,Male,Annual
16257,2026-05-13,Nigeria,25 to 34,Female,Monthly
16258,2026-05-02,United Kingdom,45+,Male,Monthly
16259,2026-05-18,Nigeria,35-44,Female,Monthly
16260,2026-05-09,Nigeria,18-24,Male,Monthly
16261,2026-05-12,Nigeria,25-34,Male,Annual
16262,2026-05-03,Nigeria,35-44,Female,Monthly
16263,2026-05-20,Nigeria,45+,Male,Annual
16264,2026-05-05,Nigeria,25-34,MALE,Monthly
16265,2026-05-19,Nigeria,25-34,Female,Monthly
16266,2026-05-14,Nigeria,18-24,Male,Monthly
16267,2026-05-24,Nigeria,18-24,Female,Monthly
16268,2026-05-13,United Kingdom,35-44,Female,Annual
16269,2026-05-21,United Kingdom,18-24,Female,Annual
16270,2026-05-30,Nigeria,45+,Female,Monthly
16271,2026-05-09,United Kingdom,25-34,Female,Monthly
16272,2026-05-04,Nigeria,45+,Male,Annual
16273,2026-05-19,Nigeria,35-44,Female,Monthly
16274,2026-05-05,United Kingdom,35-44,Male,Monthly
16275,2026-05-07,United Kingdom,25-34,Female,Annual
16276,2026-05-24,Nigeria,35-44,Female,Annual
16277,2026-05-22,Nigeria,45+,Male,Monthly
16278,2026-05-01,Nigeria,35-44,Male,Monthly
16279,2026-05-19,Nigeria,25-34,Male,Monthly
16280,2026-05-21,United Kingdom,25-34,Male,Monthly
16281,2026-05-10,United Kingdom,45+,Male,Annual
16282,2026-05-24,Nigeria,35-44,Female,Annual
16283,2026-05-23,United Kingdom,25-34,Female,Monthly
16284,2026-05-20,Canada,35 to 44,Female,Annual
16285,2026-05-08,Canada,25-34,Female,Annual
16286,2026-05-09,Nigeria,45+,Female,Monthly
16287,2026-05-17,Canada,25-34,Male,Monthly
16288,2026-05-04,Nigeria,25-34,Female,Annual
16289,2026-05-13,Nigeria,25-34,Male,Monthly
16290,2026-05-31,Nigeria,45+,Female,Monthly
16291,2026-05-20,Nigeria,18-24,FEMALE,Monthly
16292,2026-05-27,Nigeria,25-34,Male,Monthly
16293,2026-05-11,Nigeria,18-24,FEMALE,Annual
